,0
894,1.40825292556564
895,1.3113583146903414
896,1.5029298684981411
897,1.3932342951253338
898,1.370331844420874
899,1.4786855864120945
900,1.3641466954488397
901,1.176022028813731
902,1.375746801963356
903,1.3614504943794736
904,1.4637992080508961
905,1.4839767012814185
906,1.3218843376902938
907,1.379494794363972
908,1.4440914740125341
909,1.5670169124884417
910,1.3704919138514298
911,1.5074476952060574
912,1.3287644976040416
913,1.4500093962947205
914,1.5546899001386925
915,1.3812556699522487
916,1.4719916486104296
917,1.5344167345836164
918,1.4075338468990224
919,1.391028498636116
920,1.3154227189185657
921,1.2192299773579618
922,1.3906903824605168
923,1.7017663626878914
924,1.2390911361381083
925,1.3910077027107564
926,1.484559984373891
927,1.4281857930492148
928,1.2837900496215788
929,1.242715855627988
930,1.3441799044873717
931,1.4301577068344247
932,1.3958584163552994
933,1.3758447326781633
934,1.446577396542437
935,1.2642836873116419
936,1.4254126477813174
937,1.3815479772888697
938,1.2952597735105473
939,1.1419969273484085
940,1.4830933745764814
941,1.2900371763944358
942,1.3975350114489882
943,1.1828269033277012
944,1.20783353505705
945,1.2775833571992503
946,1.2962409887943689
947,1.5668074708341684
948,1.5557495477222139
949,1.35892399960524
950,1.4479234820271705
951,1.404340450769369
952,1.4733465857549695
953,1.5210530640125444
954,1.4117879542384149
955,1.3502911863666505
956,1.2584460551878245
957,1.4046897671146974
958,1.3545596665736659
959,1.3980746945302152
960,1.3572816088703112
961,1.359007019011213
962,1.4203677173726588
963,1.329731361602773
964,1.3556855320283745
965,1.3408599126444942
966,1.406887098712816
967,1.532072303024038
968,1.3712530271791792
969,1.2600694535175931
970,1.312903538757282
971,1.4305545385520781
972,1.3855000868829122
973,1.3742513505354352
974,1.4243802509176282
975,1.475179924861267
976,1.4582954310125955
977,1.5127052135592187
978,1.4280255464475218
979,1.425388598177791
980,1.5740610758890978
981,1.3097723273100683
982,1.245661173257045
983,1.4531195036096385
984,1.216561985975216
985,1.376923900363763
986,1.5791016326393703
987,1.40026263160243
988,1.4885297153329826
989,1.4017025573187127
990,1.353300057064942
991,1.3610344982703135
992,1.3961503846161267
993,1.4606947863243804
994,1.3695973746527252
995,1.2930108372004818
996,1.4329689965369408
997,1.6509802687863362
998,1.243135543389741
999,1.4327491069519653
1000,1.3895567441770513
1001,1.4569005584272066
1002,1.4806202558975134
1003,1.210882544077123
1004,1.4429156076436593
1005,1.463948999978173
1006,1.2822084702994339
1007,1.3582154013358467
1008,1.420478467858612
1009,1.4006865177512269
1010,1.3695054881950233
1011,1.3994956482895287
1012,1.3248377316357194
1013,1.29172238823666
1014,1.4310239697196128
1015,1.4343642306529913
1016,1.4236325470846232
1017,1.361717835951847
1018,1.3604124681387562
1019,1.2884175888797942
1020,1.447460038021964
1021,1.4009077321170746
1022,1.4387842136780147
1023,1.4821388826874584
1024,1.520534440537207
1025,1.2840168162278291
1026,1.3355219851594646
1027,1.3136182145200264
1028,1.4833796357217413
1029,1.4843610287281714
1030,1.5308563564558144
1031,1.277249597074331
1032,1.2888551549361371
1033,1.3218143141515586
1034,1.2468449514170221
1035,1.3529031052188478
1036,1.2772983740272348
1037,1.4331594208096523
1038,1.3179566649372312
1039,1.5173461145919485
1040,1.3272906456246127
1041,1.4476328009096238
1042,1.3365583779771812
1043,1.283021285657123
1044,1.3862995508289702
1045,1.555331178747658
1046,1.5661170040862724
1047,1.3636769308520524
1048,1.4361212097616605
1049,1.482005001571376
1050,1.4743532519672384
1051,1.274060761004338
1052,1.3606851925618977
1053,1.2633236927298606
1054,1.4655039685467308
1055,1.3954091456096682
1056,1.5395590906074272
1057,1.3897834735766266
1058,1.2433656544687595
1059,1.2489390872040662
1060,1.4039457403527522
1061,1.309274867380179
1062,1.3074888484344842
1063,1.3841648839237906
1064,1.3680895504962671
1065,1.4461694367991158
1066,1.4038105466345498
1067,1.4992487832143218
1068,1.4335846945213588
1069,1.321278956726881
1070,1.3092271986849287
1071,1.2768356765386069
1072,1.2880439638941232
1073,1.3718261354396373
1074,1.5753846965012541
1075,1.3499585165433705
1076,1.4674006357216598
1077,1.2166491561754866
1078,1.3380910029369406
1079,1.2419539591196394
1080,1.3222665433718526
1081,1.3560283736122591
1082,1.3321609053215848
1083,1.3359677149156102
1084,1.265730565811285
1085,1.3551908252153744
1086,1.4400060236287975
1087,1.4060839578919737
1088,1.3492344020133895
1089,1.3983966985908831
1090,1.4725475895397735
1091,1.3528567361784063
1092,1.3202545533829289
1093,1.4449603911725024
1094,1.3271747413591788
1095,1.4764743022194766
1096,1.4096682204216635
1097,1.348168546628292
1098,1.371209684938436
1099,1.4422534312807538
1100,1.4366045889476988
1101,1.51803342487874
1102,1.3990250567153117
1103,1.317592726069533
1104,1.3260425624348677
1105,1.3651019926722834
1106,1.3632754032651446
1107,1.6580758240451652
1108,1.2880513946155714
1109,1.3167729269480568
1110,1.4087332902244927
1111,1.3229240188759104
1112,1.4050810745712503
1113,1.3813766301519244
1114,1.3694847990998462
1115,1.3520816987171018
1116,1.3854667493185073
1117,1.3668352560083004
1118,1.4780188543239579
1119,1.3712457311842403
1120,1.2943686509746686
1121,1.1074274729842213
1122,1.407158422380134
1123,1.4200083658046625
1124,1.367637361083626
1125,1.367205170739548
1126,1.4793250206081456
1127,1.2807600866150706
1128,1.3558199402142654
1129,1.5184044292930625
1130,1.2524554970974635
1131,1.3546723376447145
1132,1.4345140019731817
1133,1.4772116854184043
1134,1.3540813037568185
1135,1.4989387136991785
1136,1.5177419324228376
1137,1.4561245586016855
1138,1.3189277191504392
1139,1.1632740320733668
1140,1.6675854733420985
1141,1.3692088974470724
1142,1.306906698747825
1143,1.4985980908945287
1144,1.4188555756793775
1145,1.2432411888476942
1146,1.3700700297775439
1147,1.384809765039338
1148,1.208919129438502
1149,1.4951971972785074
1150,1.4979825803169324
1151,1.4114131632329319
1152,1.3260163077077347
1153,1.4267908551068322
1154,1.3579206545222247
1155,1.3686466395376402
1156,1.2748447493103414
1157,1.4521739584920133
1158,1.4040549919336611
1159,1.400139127571853
1160,1.4597342362827979
1161,1.3961889393462001
1162,1.1673560454754097
1163,1.4069242137856388
1164,1.4089955576665703
1165,1.4237967486209193
1166,1.5549808057813002
1167,1.4962290852906035
1168,1.348353479535119
1169,1.4476107320415195
1170,1.4097828235118743
1171,1.4136471147154153
1172,1.4181513647197554
1173,1.3270314059753976
1174,1.54704901986712
1175,1.373386967581781
1176,1.2595127671306954
1177,1.3125423253131503
1178,1.3118946458780232
1179,1.3127106484992352
1180,1.4435927083565658
1181,1.3597347009015468
1182,1.3614092869332386
1183,1.3189946727828914
1184,1.377828392804223
1185,1.268087325006026
1186,1.528817050482294
1187,1.4735084574681185
1188,1.4951742262904484
1189,1.5017152656656463
1190,1.2345224060088253
1191,1.508784762451807
1192,1.322524682602147
1193,1.3091482291641139
1194,1.3230897562128423
1195,1.4013644491855684
1196,1.46925424175295
1197,1.3669081146739783
1198,1.3514630421379934
1199,1.404684023594952
1200,1.4369312118913369
1201,1.4074655062906014
1202,1.3684778089966945
1203,1.4652408276106037
1204,1.3979509293107444
1205,1.350616548016839
1206,1.3584568612331058
1207,1.3744384675597878
1208,1.3817105742612295
1209,1.3280701882388064
1210,1.464392150915775
1211,1.170328319117945
1212,1.4154462134624926
1213,1.317472580522424
1214,1.4971942488962033
1215,1.666819870000486
1216,1.3843095314926268
1217,1.1404779188080014
1218,1.336557081000206
1219,1.375728145815292
1220,1.358226511965155
1221,1.399066058517616
1222,1.61565279896007
1223,1.3454251142177018
1224,1.2059666061601528
1225,1.163535938061
1226,1.3898724604455137
1227,1.3439061852624596
1228,1.2869180411041985
1229,1.4605271007470508
1230,1.500250107545182
1231,1.3378312169931064
1232,1.2995404067502863
1233,1.30747882218721
1234,1.3853636579057766
1235,1.3599491350905906
1236,1.3784287508724697
1237,1.5973690705351316
1238,1.39078302630271
1239,1.4852227654614714
1240,1.546010771780821
1241,1.4047194118447588
1242,1.5537730353801116
1243,1.559869856059411
1244,1.532415659284717
1245,1.3398624298003061
1246,1.6118933365109558
1247,1.3931634114963662
1248,1.4495774097685405
1249,1.377732368083005
1250,1.417859600184418
1251,1.3465758547657323
1252,1.2959215439026637
1253,1.4427330676744885
1254,1.3029186118935918
1255,1.4107909528196734
1256,1.3657710515150652
1257,1.3462931998342467
1258,1.35760787730145
1259,1.553265724185538
1260,1.2663234733054973
1261,1.4438290667100462
1262,1.4167099242069625
1263,1.4233368108071935
1264,1.4694357423798932
1265,1.397812212326546
1266,1.4263762972342748
1267,1.424581343140705
1268,1.375945064155072
1269,1.519482048971037
1270,1.578584597875848
1271,1.2632396065403155
1272,1.5435466464593997
1273,1.2866729268668649
1274,1.3419659909689392
